,,,,,,,,
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
14609,53,Jul 00,R.C. Archibald,"C.E. Youngman
R.C. Archibald
W.N. Bailey","62
67
67","Aug 09
Sep 14
Sep 14","92
102
102",79
14610,53,Jul 00,R.F. Davis,"John Lewis
Constance I. Marks","54
54","Feb 01
Feb 01","75
75",41
14611,53,Jul 00,G.H. Hardy,,,,,46
14612,53,Jul 00,R.P. Paranjpye,,,,,79
14613,53,Jul 00,J. Cullen,C.E. Youngman,54,Jun 01,75,44
14614,53,Jul 00,Allan Cunningham,"Allan Cunningham
H.J. Woodall","54
54","May 01
May 01","75
75",29
14615,53,Jul 00,W.R. Hughes,"W.R. Hughes
K.J. Sanjána
Jan De Vries","54
54
xx","May 01
May 01
xx","75
75
75",86
14616,53,Jul 00,R.W.D. Christie,"H.W. Curjel
R.W.D. Christie","54
54","Mar 01
Mar 01","75
75",9
14617,53,Jul 00,V. Daniel,"L.E. Reay
W.L. Thomson","54
54","Feb 01
Feb 01","75
75",44
14618,53,Jul 00,J.J. Barniville,,,,,61
14619,53,Jul 00,R. Knowles,,,,,23
14620,53,Jul 00,Srish Chandra Ghosh,,"67
68","U 05/14
U 09/15",,92
14621,53,Jul 00,H.W. Curjel,R.J. Dallas,54,Jun 01,75,45
14622,53,Jul 00,T. Roach,T. Roach,54,Feb 01,75,48
14623,53,Aug 00,G.B. Mathews,G.D. Wilson,54,Feb 01,75,23
14624,53,Aug 00,E. Lemoine,C.E. Youngman,54,Apr 01,75,48
14625,53,Aug 00,E.J. Nanson,E.J. Nanson,xx,xx,82,45
14626,53,Aug 00,Prof. Neuberg,,,,,86
14627,53,Aug 00,S. Sircom,H.J. Curjel,54,Mar 01,75,79
14628,53,Aug 00,Franz Rogel,,,,,9
14629,53,Aug 00,J.A. Third,"S.F. Kirby
W.N. Bailey (2 sols)","xx
xx","xx
xx","110
110",45
14630,53,Aug 00,Prof. Cochez,,,,,44
14631,53,Aug 00,K.J. Sanjána,C.E. Youngman,xx,xx,77,3
14632,53,Aug 00,U.C. Ghosh,,,,,45
14633,53,Aug 00,D. Biddle,Allan Cunningham,54,Apr 01,75,23
14634,53,Aug 00,R. Tucker,"V. Ragunath Rau
W.J. Greenstreet","54
54","Jul 01
Jul 01","76
76",41
14635,53,Aug 00,R.F. Davis,K.J. Sanjána,xx,xx,75,86
14636,53,Aug 00,R.C. Archibald,R.C. Archibald,56,Apr 03,79,48
14637,53,Aug 00,E.V. Huntingdon,,,,,44
14638,53,Aug 00,T. Roach,"I. Nisner
Constance I. Marks","54
54","Apr 01
Apr 01","75
75",48
14639,53,Aug 00,G.H. Hardy,G.H. Hardy,xx,xx,75,6
14640,53,Aug 00,R.P. Paranjpye,,"67
68","U 01/14
U 11/15",,6
14641,53,Aug 00,Allan Cunningham,Allan Cunningham,54,Jul 01,76,78
14642,53,Aug 00,R.W.D. Christie,R.W.D. Christie,xx,xx,77,9
14643,53,Aug 00,J.J. Barniville,,,,,61
14644,53,Aug 00,V. Daniel,"I. Nisner
V. Ragunath Rau
W.J. Greenstreet","xx
xx
xx","xx
xx
xx","75
75
75",48
14645,53,Aug 00,W.R. Hughes,Constance I. Marks,xx,xx,75,86
14646,53,Aug 00,R. Knowles,,,,,61
14647,53,Aug 00,Salutation,J.H. Taylor,54,Mar 01,75,41
14648,53,Aug 00,Prebendary Whitworth,T. Roach,xx,xx,75,8
14649,53,Aug 00,H.W. Curjel,H.W. Curjel,54,Apr 01,75,46
,,,,,,,,
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
14650,53,Aug 00,H.L. Orchard,,68,U 11/15,,46
14651,53,Sep 00,G.B. Mathews,"E.B. Elliott
G.B. Mathews","53
53","Dec 00
Dec 00","74
74",67
14652,53,Sep 00,E. Lemoine,C.E. Youngman,xx,xx,77,41
14653,53,Sep 00,E.J. Nanson,"H.J. Woodall
James Blaikie","54
54","Mar 01
Mar 01","75
75",22
14654,53,Sep 00,Prof. Neuberg,James Blaikie,54,Jan 01,75,43
14655,53,Sep 00,J.A. Third,K.J. Sanjána,54,Jan 02,77,41
14656,53,Sep 00,K.J. Sanjána,"J. Blaikie
T. Wiggins","xx
xx","xx
xx","75
75",62
14657,53,Sep 00,H.L. Orchard,"H.J. Woodall
T. Wiggins","54
54","Jun 01
Jun 01","75
75",9
14658,53,Sep 00,U.C. Ghosh,"R. Tucker
J. Cullen","54
54","Jul 01
Jul 01","76
76",41
14659,53,Sep 00,D. Biddle,"T. Wiggins
Aletrop
A. Cunningham","55
55
55","Apr 02
Apr 02
Apr 02","77
77
77",9
14660,53,Sep 00,R. Tucker,"R. Tucker
K.J. Sanjána","55
55","Feb 02
Feb 02","77
77",44
14661,53,Sep 00,R.F. Davis,K.J. Sanjána,54,Aug 01,76,48
14662,53,Sep 00,R.C. Archibald,"J. Cullen
J. Blaikie","54
54","Jun 01
Jun 01","75
75",44
14663,53,Sep 00,G.H. Hardy,,,,,6
14664,53,Sep 00,R.P. Paranjpye,T. Roach,54,Jul 01,76,22
14665,53,Sep 00,H. MacColl,"H. MacColl
[correction ET 04/02]",55,Mar 02,77,7
14666,53,Sep 00,J.J. Barniville,A.M. Nesbitt,54,Aug 01,76,64
14667,53,Sep 00,Allan Cunningham,"H.J. Woodall
Allan Cunningham
J. Blaikie
K.J. Sanjána","54
54
54
xx","Jun 01
Jun 01
Jun 01
xx","75
75
75
89",29
14668,53,Sep 00,R.W.D. Christie,"H.W. Curjel
A. Cunningham","xx
xx","xx
xx","75
75",9
14669,53,Sep 00,V. Daniel,V. Daniel,xx,xx,75,41
14670,53,Sep 00,"E.W. Adair
[Hall & Stevens’Euclid]",,,,,41
14671,53,Sep 00,R. Knowles,S. Sircom,xx,xx,78,61
14672,53,Sep 00,Salutation,"J.H. Taylor
T. Wiggins","54
54","Jun 01
Jun 01","75
75",44
14673,53,Sep 00,T. Roach,T. Roach,xx,xx,75,13
14674,53,Sep 00,H.J. Woodall,A. Cunningham,xx,xx,75,9
14675,53,Oct 00,J. Wolstenholme,H.J. Curjel,54,Mar 01,75,75
14676,53,Oct 00,Prof. Neuberg,,,,,79
14677,53,Oct 00,Jan de Vries,Jan de Vries,xx,xx,75,45
14678,53,Oct 00,E.J. Nanson,,,,,45
14679,53,Oct 00,J.A. Third,"J. Cullen
K.J. Sanjána","54
xx","Jul 01
xx","76
76",45
14680,53,Oct 00,K.J. Sanjána,W.J. Greenstreet,54,Jun 01,75,44
14681,53,Oct 00,U.C. Ghosh,S.F. Kirby,xx,xx,108,48
14682,53,Oct 00,E.N. Barisien,"A. Droz-Farny
J. Blaikie","xx
xx","xx
xx","74
74",41
14683,53,Oct 00,P. Leverrier,"A. Droz-Farny
R.F. Davis","xx
xx","xx
xx","74
74",41
14684,53,Oct 00,D. Biddle,"J. Blaikie
J. Cullen","xx
xx","xx
xx","75
75",75
14685,53,Oct 00,R. Tucker,"R. Tucker
Constance I. Marks","54
54","Jun 01
Jun 01","75
75",3
14686,53,Oct 00,R.F. Davis,V. Ragunath Rau,54,Jul 01,76,41
14687,53,Oct 00,R.C. Archibald,K.J. Sanjána,xx,xx,76,79
14688,53,Oct 00,T. Roach,,,,,86
14689,53,Oct 00,G.H. Hardy,,,,,6
14690,53,Oct 00,Allan Cunningham,,,,,9
14691,53,Oct 00,J. Cullen,J. Cullen,xx,xx,76,48
14692,53,Oct 00,R.W.D. Christie,R.W.D. Christie,xx,xx,77,9
14693,53,Oct 00,J.J. Barniville,K.J. Sanjána,xx,xx,77,64
14694,53,Oct 00,R. Chartres,R. Chartres,54,Aug 01,76,14
14695,53,Oct 00,R. Knowles,"L.E. Reay
A. Cunningham","xx
xx","xx
xx","77
77",61
14696,53,Oct 00,V. Daniel,"R. Tucker
W.J. Greenstreet
R.F. Davis","54
54
54","Aug 01
Aug 01
Aug 01","76
76
76",41
14697,53,Oct 00,G.D. Wilson,,,,,45
14698,53,Oct 00,C. Bickerdike,"T. Roach
T. Wiggins","54
54","Jul 01
Jul 01","76
76",22p
14699,53,Oct 00,Salutation,,,,,86
,,,,,,,,
,,,,,,,,
,,,,,,,,
N9UM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
14700,53,Oct 00,H.L. Orchard,"T. Wiggins
E.W. Adair
T. Roach","54
54
54","Jul 01
Jul 01
Jul 01","76
76
76",61
14701,53,Oct 00,R.F. Muirhead,,,,,20
14702,53,Oct 00,H.A. Webb,,"67
68","U 01/14
U 09/15",,18
14703,53,Oct 00,Prof. Cochez,,,,,9
14704,53,Nov 00,G.B. Mathews,G.B. Mathews,54,Mar 01,75,6
14705,53,Nov 00,Prof. Neuberg,"Constance I. Marks
J. Neuberg(ps)","54
xx","Apr 01
xx","75
75",44
14706,53,Nov 00,E.J. Nanson,,,,,45
14707,53,Nov 00,Jan de Vries,"S. Sircom
J. Cullen
Jan de Vries","54
54
54","Jul 01
Jul 01
Jul 01","76
76
76",22
14708,53,Nov 00,J.A. Third,H.W. Curjel,xx,xx,76,41
14709,53,Nov 00,Prof. Cochez,J. Blaikie,54,Aug 01,76,47
14710,53,Nov 00,N. Bhattacharyya,"Jan de Vries
F.H. Peachell
J. Cullen","55
55
55","Feb 02
Feb 02
Feb 02","77
77
77",86
14711,53,Nov 00,U.C. Ghosh,Jan de Vries,54,Jul 01,76,41
14712,53,Nov 00,K.J. Sanjána,,,,,45
14713,53,Nov 00,Prince C. de Polignac,Prince C. Polignac,xx,xx,75,9
14714,53,Nov 00,D. Biddle,"H.W. Curjel
R.W.D. Christie
Aletrop","56
56
56","Jan 03
Jan 03
Jan 03","79
79
79",9
14715,53,Nov 00,R. Tucker,,,,,41
14716,53,Nov 00,W.H. Blythe,,,,,48
14717,53,Nov 00,R.F. Davis,A. Cunningham,xx,xx,76,94
14718,53,Nov 00,Prebendary Whitworth,,"67
68",U 01/14U 09/15,,8
14719,53,Nov 00,G.H. Hardy,,,,,6
14720,53,Nov 00,R.P. Paranjpye,Jan de Vries,54,Sep 01,76,4
14721,53,Nov 00,H. MacColl,,,,,47
14722,53,Nov 00,Allen Cunningham,A. Cunningham,xx,xx,76,9
14723,53,Nov 00,J. Cullen,,,,,41
14724,53,Nov 00,R.F. Muirhead,"A.M. Nesbitt
R.F. Muirhead","xx
xx","xx
xx","75
57",74
14725,53,Nov 00,R.D.W. Christie,"Aletrop
H.W. Curjel
A.M. Nesbitt
R.W.D. Christie","55
55
55
xx","Mar 02
Mar 02
Mar 02
xx","77
77
77
77",9
14726,53,Nov 00,R. Chartres,,"67
68","U 05/14
U 09/15",,52
14727,53,Nov 00,H.A. Webb,Jan de Vries,54,Aug 01,76,46
14728,53,Nov 00,R. Knowles,,,,,48
14729,53,Nov 00,V. Daniel,F.H. Peachell,xx,xx,76,44
14730,53,Nov 00,Franz Rogel,,,,,10
14731,53,Nov 00,I. Arnold,,68,U 11/15,,17
14732,53,Nov 00,W.J. Johnston,G.N. Watson,xx,xx,108,46
14733,53,Dec 00,G.B. Mathews,"F.W. Hill
A.M. Nesbitt","xx
xx","xx
xx","76
76",6
14734,53,Dec 00,E. Lemoine,C.E. Youngman,54,Dec 01,76,45
14735,53,Dec 00,Prof. Morley,"A.M. Nesbitt
E.J. Nanson","57
57","Apr 04
Aug 04","81
82",46
14736,53,Dec 00,Prof. Neuberg,"H.W. Curjel
Jan de Vries","xx
xx","xx
xx","76
76",46
14737,53,Dec 00,E.J. Nanson,,,,,79
14738,53,Dec 00,Jan de Vries,,,,,23
14739,53,Dec 00,J.A. Third,"H.W. Curjel
K.J. Sanjána","xx
xx","xx
xx","77
77",41
14740,53,Dec 00,Prof. Cochez,"J. Cullen
H.W. Curjel","xx
xx","xx
xx","76
76",51
14741,53,Dec 00,H.L. Orchard,H.W. Curjel,xx,xx,76,14
14742,53,Dec 00,K.J. Sanjána,,,,,31
14743,53,Dec 00,N. Bhattacharyya,A.M. Nesbitt,xx,xx,77,84
14744,53,Dec 00,U.C. Ghosh,,,,,52
14745,53,Dec 00,D. Biddle,J. Blaikie,xx,xx,76,29
14746,53,Dec 00,R. Tucker,"T. Roach
J. Blaikie","54
54","Oct 01
Oct 01","76
76",41
14747,53,Dec 00,R.F. Davis,,,,,41
14748,53,Dec 00,James Blaikie,"R. Tucker
J. Blaikie","xx
xx","xx
xx","77
77",75
14749,53,Dec 00,G.H. Hardy,,,,,52
,,,,,,,,
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
14750,53,Dec 00,R.P. Paranjpye,G.M.,54,Feb 01,75,68
14751,53,Dec 00,H. MacColl,H. MacColl,55,Jan 02,77,7
14752,53,Dec 00,D. Edwardes,D. Edwardes,54,Aug 01,76,51
14753,53,Dec 00,R.F. Muirhead,,,,,41
14754,53,Dec 00,J. Cullen,G.N. Bates,57,Jul 04,82,45
14755,53,Dec 00,J.J. Barniville,K.J. Sanjána,54,Dec 01,76,64
14756,53,Dec 00,R.W.D. Christie,,,,,9
14757,53,Dec 00,E.W. Rees,"T. Roach
E.W. Rees","54
54","Nov 01
Nov 01","76
76",10
14758,53,Dec 00,W.J. Johnston,J. Cullen,xx,xx,76,6
14759,53,Dec 00,R. Knowles,,,,,41
14760,53,Dec 00,R. Chartres,"H.M. Nesbitt
R. Chartres","54
54","Dec 01
Dec 01","76
76",46
14761,53,Dec 00,A.F. van der Heyden,"H.W. Curjel
K.J. Sanjána","55
55","Mar 02
Mar 02","77
77",47
14762,53,Dec 00,F.H. Peachell,V. Ragunath Rau,54,Aug 01,76,44
14763,54,Jan 01,G.B. Mathews,"R.F. Davis
K.J. Sanjána
J. Cullen
Jan de Vries","54
54
xx
xx","Aug 01
Aug 01
xx
xx","76
76
76
76",43
14764,54,Jan 01,Prof. Neuberg,"Jan de Vries
H.W. Curjel
R.F. Davis
J. Blaikie
K.J. Sanjána
Prof. Neuberg","55
55
55
55
55
55","Apr 02
Apr 02
Apr 02
Apr 02
Apr 02
Apr 02","77
77
77
77
77
77",47
14765,54,Jan 01,Jan de Vries,"Jan de Vries
Constance I. Marks
K.J. Sanjána","55
55
55","Jun 02
Jun 02
Jun 02","77
77
77",23
14766,54,Jan 01,J.A. Third,C.E. Youngman,54,Jul 01,76,41
14767,54,Jan 01,K.J. Sanjána,"A. Cunningham
H.W. Curjel","xx
xx","xx
xx","76
76",9
14768,54,Jan 01,H.L. Orchard,,,,,13
14769,54,Jan 01,E.J. Nanson,,,,,45
14770,54,Jan 01,N. Bhattacharyya,,,,,41
14771,54,Jan 01,U.C. Ghosh,"L.E. Reay
K.J. Sanjána","xx
xx","xx
xx","76
76",41
14772,54,Jan 01,Prof. Cochez,"J. Blaikie
H.W. Curjel","xx
xx","xx
xx","76
76",47
14773,54,Jan 01,D. Biddle,"R.F. Davis
K.J. Sanjána","xx
xx","xx
xx","76
76",41
14774,54,Jan 01,R. Tucker,"V. Daniel
C.E. Youngman","54
xx","Aug 01
xx","76
107",48
14775,54,Jan 01,R.F. Davis,K.J. Sanjána,54,Sep 01,76,41
14776,54,Jan 01,J. Blaikie,"R.W.D. Christie
Allan Cunningham
J. Blaikie
Quaero
Aletrop","55
55
55
55
55","Feb 02
Feb 02
Feb 02
Feb 02
Feb 02","77
77
77
77
77",9
14777,54,Jan 01,H.D. Drury,"H.W. Curjel
James Blaikie
Jan de Vries
A.M. Nesbitt","54
54
54
54","Nov 01
Nov 01
Nov 01
Nov 01","76
76
76
76",41
14778,54,Jan 01,G.H. Hardy,,,,,6
14779,54,Jan 01,R.P. Paranjpye,W.N. Bailey,xx,xx,110,6
14780,54,Jan 01,J. Cullen,"C.E. Youngman
R.F. Davis
H.W. Webster
S. Constable","55
55
55
55","Jul 02
Jul 02
Jul 02
Jul 02","78
78
78
78",41
14781,54,Jan 01,H. MacColl,H. MacColl,xx,xx,76,13
14782,54,Jan 01,J.J. Barniville,,,,,64
14783,54,Jan 01,R.W.D. Christie,,,,,9
14784,54,Jan 01,J. Heber Stewart,,,,,52
14785,54,Jan 01,R. Knowles,"Jan de Vries
H.W. Curjel","54
54","Nov 01
Nov 01","76
76",44
14786,54,Jan 01,Quaero,H. MacColl,xx,xx,76,6
14787,54,Jan 01,Salutation,,,,,41
14788,54,Jan 01,E.V. Huntington,,,,,67
14789,54,Jan 01,Allan Cunningham,"H.W. Curjel
Allan Cunningham","54
54","Dec 01
Dec 01","76
76",9
14790,54,Feb 01,G.B. Mathews,,,,,6
14791,54,Feb 01,Prof. Neuberg,E.J. Nanson,54,Sep 01,76,25
14792,54,Feb 01,T. Muir,"T. Muir
E.J. Nanson","xx
xx","xx
xx","76
76",25
14793,54,Feb 01,A. Droz-Farny,C.E. Youngman,xx,xx,80,62
14794,54,Feb 01,J.A. Third,"R.F. Davis
K.J. Sanjána","54
54","Nov 01
Nov 01","76
76",41
10795,54,Feb 01,Prof. Cochez,R. Tucker,54,Oct 01,76,47
14796,54,Feb 01,K.J. Sanjána,,,,,9
14797,54,Feb 01,N. Bhattacharyya,R.F. Davis,xx,xx,75,41
14798,54,Feb 01,Umes Chandra Ghosh,C.E. Youngman,54,Jun 01,75,84
14799,54,Feb 01,D. Biddle,A. Cunningham,xx,xx,107,9
,,,,,,,,
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
14800,54,Feb 01,R.F. Davis,"H.W. Curjel
J.H. Taylor
Aletrop
K.J. Sanjána","55
55
55
55","Jun 02
Jun 02
Jun 02
Jun 02","77
77
77
77",21
14801,54,Feb 01,R.F. Muirhead,"Aletrop
H.W. Curjel
L.E. Reay
K.J. Sanjána
V. Daniel","55
55
55
55
55","May 02
May 02
May 02
May 02
May 02","77
77
77
77
77",9
14802,54,Feb 01,J. Brill,,,,,46
14803,54,Feb 01,H.D. Drury,"R.F. Davis
H.W. Curjel","xx
xx","xx
xx","77
77",41
14804,54,Feb 01,J.J. Alexander,,,,,9
14805,54,Feb 01,G.H. Hardy,,,,,53
14806,54,Feb 01,R.P. Paranjpye,,,,,51
14807,54,Feb 01,H. MacColl,J.H. Taylor,54,Oct 01,76,1
14808,54,Feb 01,J. Cullen,K.J. Sanjána,xx,xx,76,53
14809,54,Feb 01,Allan Cunningham,"H.W. Curjel
A. Cunningham","xx
xx","xx
xx","76
76",9
14810,54,Feb 01,R.W.D. Christie,"Allan Cunningham
H.J. Woodall
R.W.D. Christie","54
54
54","Nov 01
Nov 01
Nov 01","76
76
76",9
14811,54,Feb 01,J.J. Barniville,,,,,64
14812,54,Feb 01,R. Knowles,S. Sircom,xx,xx,78,23
14813,54,Feb 01,H.L. Orchard,T. Roach,xx,xx,76,13
14814,54,Feb 01,R. Tucker,C.E. Youngman,59,Jul 06,86,48
14815,54,Feb 01,G.D. Wilson,,,,,41
14816,54,Mar 01,G.B. Mathews,,,,,79
14817,54,Mar 01,Prof. Neuberg,,,,,46
14818,54,Mar 01,J.A. Third,,,,,41
14819,54,Mar 01,K.J. Sanjána,H.W. Curjel,xx,xx,76,41
14820,54,Mar 01,H.L. Orchard,"C.V. Durrell
T. Roach
John Orchard","55
55
55","May 02
May 02
May 02","77
77
77",61
14821,54,Mar 01,Prof. Cochez,C.E. Youngman,57,Apr 04,81,47
14822,54,Mar 01,U.C. Ghosh,"R. Tucker
W.S. Cooney","xx
xx","xx
xx","76
76",41
14823,54,Mar 01,D. Biddle,"C.V. Durell
T. Roach
R.F. Davis
J.H. Taylor
H.L. Trachtenberg
K.J. Sanjána","56
56
56
56
56
56","May 03
May 03
May 03
May 03
May 03
May 03","79
79
79
79
79
79",41
14824,54,Mar 01,R. Tucker,"W.S. Cooney
L.E. Reay","56
56","Nov 03
Nov 03","80
80",41
14825,54,Mar 01,R.F. Davis,"H.L. Trachtenberg
C.C. Houston
C.V. Durell
J.H. Taylor
L.E. Reay","54
54
54
54
54","Dec 01
Dec 01
Dec 01
Dec 01
Dec 01","76
76
76
76
76",41
14826,54,Mar 01,G. Richardson,,,,,46
14827,54,Mar 01,G. Metcalf,"J.H. Taylor
Allan Cunningham","54
54","Sep 01
Sep 01","76
76",9
14828,54,Mar 01,H. MacColl,,,,,6
14829,54,Mar 01,Allan Cunningham,Allan Cunningham,54,Aug 01,76,29
14830,54,Mar 01,R.W.D. Christie,R.W.D. Christie,xx,xx,78,46
14831,54,Mar 01,J.J. Barniville,H.W. Curjel,xx,xx,77,61
14832,54,Mar 01,R. Lamb,"L.E. Reay
H.L. Trachtenberg","54
54","Oct 01
Oct 01","76
76",44
14833,54,Mar 01,J. Antonio,"T. Frazer
T. Wiggins","xx
xx","xx
xx","76
76",3
14834,54,Mar 01,R. Knowles,J.H. Taylor,xx,xx,76,48
14835,54,Mar 01,V. Daniel,"V. Daniel
L.E. Reay","xx
xx","xx
xx","76
76",48
14836,54,Mar 01,J. Cullen,,,,,9
14837,54,Mar 01,H.J. Woodall,A. Cunningham,xx,xx,76,9
14838,54,Apr 01,J.A. Third,,,,,45
14839,54,Apr 01,Prof. Neuberg,"K.J. Sanjána
Constance I. Marks","xx
xx","xx
xx","77
77",44
14840,54,Apr 01,H.L. Orchard,"Allan Cunningham
J.H. Taylor","54
54","Sep 01
Sep 01","76
76",61
14841,54,Apr 01,K.J. Sanjána,H.W. Curjel,xx,xx,76,41
14842,54,Apr 01,Prof. Cochez,,,,,47
14843,54,Apr 01,U.C. Ghosh,K.J. Sanjána,xx,xx,77,41
14844,54,Apr 01,D. Biddle,,,,,41
14845,54,Apr 01,C.E. Youngman,C.E. Youngman,xx,xx,81,41
14846,54,Apr 01,R. Tucker,,,,,41
14847,54,Apr 01,R.F. Davis,,,,,22
14848,54,Apr 01,E.V. Huntington,,,,,67
14849,54,Apr 01,Allan Cunningham,A. Cunningham,xx,xx,77,28
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
14850,54,Apr 01,T. Frazer,,,,,41
14851,54,Apr 01,G.H. Hardy,G.H. Hardy,54,Sep 01,76,6
14852,54,Apr 01,V. Daniel,"V. Daniel
A.M. Nesbitt","54
xx","Aug 01
xx","76
108",48
14853,54,Apr 01,H. MacColl,"K.J. Sanjána
H. MacColl","xx
xx","xx
xx","76
76",6
14854,54,Apr 01,T. Wiggins,"T. Frazier
Constance I. Marks","55
55","Jan 02
Jan 02","77
77",41
14855,54,Apr 01,J.J. Barniville,H.W. Curjel,xx,xx,76,64
14856,54,Apr 01,R.W.D. Christie,,,,,9
14857,54,Apr 01,R. Knowles,"T. Wiggins
T. Roach","xx
xx","xx
xx","76
76",61
14858,54,Apr 01,Salutation,,,,,44
14859,54,Apr 01,J. Cullen,A. Cunningham,xx,xx,107,9
14860,54,Apr 01,F.H. Peachell,,,,,41
14861,54,Apr 01,T. Roach,A. Cunningham,xx,xx,76,3
14862,54,Apr 01,John Griffiths,C.E. Youngman,57,Apr 04,81,41
14863,54,Apr 01,Alfred E Robb,,,,,9
14864,54,Apr 01,A.M. Nesbitt,,,,,41
14865,54,May 01,Prof. Neuberg,"K.J. Sanjána
Constance I. Marks","54
54","Sep 01
Sep 01","76
76",44
14866,54,May 01,K.J. Sanjána,H.W. Curjel,xx,xx,76,41
14867,54,May 01,H.L. Orchard,,,,,13
14868,54,May 01,Prof. Cochez,,,,,47
14869,54,May 01,U.C. Ghosh,,,,,41
14870,54,May 01,D. Biddle,,,,,9
14871,54,May 01,R. Tucker,"R. Tucker
K.J. Sanjána","54
54","Nov 01
Nov 01","76
76",25
14872,54,May 01,R.F. Davis,A.W. Poole,54,Oct 01,76,25
14873,54,May 01,A.H. Coombes,H. Bateman,xx,xx,76,41
14874,54,May 01,C.E. Youngman,,,,,41
14875,54,May 01,Allan Cunningham,"K.J. Sanjána
A. Cunningham","xx
xx","xx
xx","78
78",28
14876,54,May 01,Aletrop,"Aletrop
H.W. Curjel","54
54","Oct 01
Oct 01","76
76",61
14877,54,May 01,R.W.D. Christie,"H.W. Curjel
A. Cunningham
R.W.D. Christie","55
55
55","Sep 02
Sep 02
Sep 02","78
78
78",28
14878,54,May 01,J.J. Barniville,"H.W. Curjel
K.J. Sanjána","xx
xx","xx
xx","77
77",64
14879,54,May 01,R. Knowles,,,,,45
14880,54,May 01,Salutation,,,,,48
14881,54,May 01,"V. Daniel
[Corrected ET Sep 01]",V. Daniel,55,Nov 02,78,44
14882,54,Jun 01,C. Taylor,"H.W. Curjel
H.W. Taylor","56
56","Sep 03
Sep 03","80
80",45
14883,54,Jun 01,J. Wolstenholme,J. Wolstenholme,xx,xx,78,53
14884,54,Jun 01,Prof. Neuberg,,,,,43
14885,54,Jun 01,K.J. Sanjána,,55,Dec 02,78,41
14886,54,Jun 01,Prof. Cochez,,,,,41
14887,54,Jun 01,U.C. Ghosh,,,,,41
14888,54,Jun 01,D. Biddle,"H.W. Curjel
A.W. Poole
H. Dew
T. Wiggins","55
55
55
55","Jun 02
Jun 02
Jun 02
Jun 02","77
77
77
77",41
14889,54,Jun 01,Alan Cunningham,A. Cunningham,xx,xx,76,28
14890,54,Jun 01,Aletrop,,,,,46
14891,54,Jun 01,A.M. Nesbit,"H.M. Taylor
H.W. Curjel
A.M. Nesbitt","xx
xx
xx","xx
xx
xx","77
77
77",41
14892,54,Jun 01,V. Daniel,V. Daniel,xx,xx,79,79
14893,54,Jun 01,G.H. Hardy,,,,,6
14894,54,Jun 01,R.W.D. Christie,R.W.D. Christie,54,Sep 01,76,9
14895,54,Jun 01,R. Knowles,T. Wiggins,54,Oct 01,76,48
14896,54,Jun 01,Salutation,"T. Wiggins
A.W. Poole","xx
xx","xx
xx","77
77",41
14897,54,Jun 01,Robert Bryant,T. Stuart,54,Sep 01,76,51
14898,54,Jun 01,R. Tucker,,,,,48
14899,54,Jun 01,E.J. Nanson,,,,,25
,,,,,,,,
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
14900,54,Jun 01,H. Bateman,H. Bateman,xx,xx,76,41
14901,54,Jun 01,Prebendary Whitworth,,,,,13
14902,54,Jun 01,C.E. Youngman,R. Chartres,54,Nov 01,76,41
14903,54,Jun 01,H.L. Orchard,,,,,13
14904,54,Jun 01,T. Roach,,,,,48
14905,54,Jul 01,J.A. Third,,,,,43
14906,54,Jul 01,Prof. Neuberg,K.J. Sanjána,55,Feb 02,77,41
14907,54,Jul 01,A. Droz-Farny,"K.J. Sanjána
A.M. Nesbitt
E.J. Nanson","54
54
58","Oct 01
Oct 01
Mar 05","76
76
83",45
14908,54,Jul 01,E.J. Nanson,,,,,25
14909,54,Jul 01,Prof. Cochez,,,,,48
14910,54,Jul 01,K.J. Sanjána,,,,,41
14911,54,Jul 01,U.C. Ghosh,,,,,41
14912,54,Jul 01,D. Biddle,,,,,14
14913,54,Jul 01,R. Tucker,T. Wiggins,xx,xx,77,41
14914,54,Jul 01,R.F. Davis,,,,,41
14915,54,Jul 01,Allan Cunningham,Allan Cunningham,xx,xx,78,28
14916,54,Jul 01,C.E. Youngman,,,,,43
14917,54,Jul 01,A.M. Nesbitt,"Prof Morley
E.J. Nanson
Jan de Vries
A.M. Nesbitt
E.J. Nanson (2)","55
55
55
55
xx","Jun 02
Jun 02
Jun 02
Jun 02
xx","77
77
77
77
78",45
14918,54,Jul 01,T. Roach,"T. Roach
T. Poole","55
55","Dec 02
Dec 02","78
78",48
14919,54,Jul 01,G.H. Hardy,,,,,86
14920,54,Jul 01,Aletrop,J.P. Hjorsn,55,Apr 02,77,28
14921,54,Jul 01,T. Wiggins,D. Biddle,xx,xx,77,52
